,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs"
1271,0.9831733333333291
1272,0.9831733333333291
1273,0.9874666666666623
1274,0.9874666666666623
1275,0.9831733333333291
1276,0.9788799999999958
1277,0.9702933333333293
1278,0.9745866666666625
1279,0.9874666666666623
1280,0.9917599999999956
1281,0.9917599999999956
1282,0.9874666666666623
1283,1.0046399999999955
1284,0.9960533333333289
1285,1.000346666666662
1286,0.9874666666666623
1287,0.9745866666666625
1288,0.9831733333333291
1289,0.9788799999999958
1290,0.9745866666666625
1291,0.9788799999999958
1292,0.9702933333333293
1293,0.9617066666666626
1294,0.9617066666666626
1295,0.9574133333333295
1296,0.9574133333333295
1297,0.9531199999999962
1298,0.9488266666666628
1299,0.9531199999999962
1300,0.9531199999999962
1301,0.9488266666666628
1302,0.9445333333333297
1303,0.9488266666666628
1304,0.9574133333333295
1305,0.9574133333333295
1306,0.9617066666666626
1307,0.9617066666666626
1308,0.9531199999999962
1309,0.9445333333333297
1310,0.9531199999999962
1311,0.9531199999999962
1312,0.9488266666666628
1313,0.9445333333333297
1314,0.9445333333333297
1315,0.9445333333333297
1316,0.9488266666666628
1317,0.9230666666666631
1318,0.9144799999999966
1319,0.9230666666666631
1320,0.91877333333333
1321,0.91877333333333
1322,0.9015999999999968
1323,0.9101866666666634
1324,0.9144799999999966
1325,0.9058933333333302
1326,0.8973066666666635
1327,0.9015999999999968
1328,0.9015999999999968
1329,0.8973066666666635
1330,0.8930133333333303
1331,0.8887199999999971
1332,0.8844266666666637
1333,0.8844266666666637
1334,0.8887199999999971
1335,0.8887199999999971
1336,0.8930133333333303
1337,0.8973066666666635
1338,0.9058933333333302
1339,0.9015999999999968
1340,0.9101866666666634
1341,0.9101866666666634
1342,0.9144799999999966
1343,0.9273599999999965
1344,0.9230666666666631
1345,0.9230666666666631
1346,0.91877333333333
1347,0.9058933333333302
1348,0.9144799999999966
1349,0.9144799999999966
1350,0.9015999999999968
1351,0.8973066666666635
1352,0.9058933333333302
1353,0.9058933333333302
1354,0.9015999999999968
1355,0.8973066666666635
1356,0.9015999999999968
1357,0.8973066666666635
1358,0.9015999999999968
1359,0.9058933333333302
1360,0.8973066666666635
1361,0.8973066666666635
1362,0.8930133333333303
1363,0.8887199999999971
1364,0.8844266666666637
1365,0.8844266666666637
1366,0.8715466666666639
1367,0.8715466666666639
1368,0.8715466666666639
1369,0.858666666666664
1370,0.8543733333333309
1371,0.8629599999999974
1372,0.8672533333333308
1373,0.8715466666666639
1374,0.8672533333333308
1375,0.8672533333333308
1376,0.8629599999999974
1377,0.8543733333333309
1378,0.8543733333333309
1379,0.858666666666664
1380,0.8543733333333309
1381,0.8543733333333309
1382,0.8500799999999976
1383,0.8500799999999976
1384,0.8457866666666642
1385,0.8457866666666642
1386,0.8414933333333311
1387,0.8414933333333311
1388,0.8457866666666642
1389,0.8457866666666642
1390,0.8457866666666642
1391,0.8500799999999976
1392,0.8414933333333311
1393,0.8414933333333311
1394,0.8371999999999977
1395,0.8414933333333311
1396,0.8371999999999977
1397,0.8329066666666645
1398,0.8371999999999977
1399,0.8200266666666646
1400,0.8200266666666646
1401,0.8286133333333312
1402,0.8286133333333312
1403,0.811439999999998
1404,0.8071466666666648
1405,0.8071466666666648
1406,0.811439999999998
1407,0.811439999999998
1408,0.811439999999998
1409,0.8200266666666646
1410,0.8243199999999979
1411,0.811439999999998
1412,0.8071466666666648
1413,0.7942666666666649
1414,0.7985599999999983
1415,0.7985599999999983
1416,0.7899733333333318
1417,0.7899733333333318
1418,0.7856799999999985
1419,0.7813866666666651
1420,0.7813866666666651
1421,0.7685066666666653
1422,0.7685066666666653
1423,0.7727999999999986
1424,0.7685066666666653
1425,0.7685066666666653
1426,0.7685066666666653
1427,0.7685066666666653
1428,0.7727999999999986
1429,0.777093333333332
1430,0.777093333333332
1431,0.7813866666666651
1432,0.7685066666666653
1433,0.7685066666666653
1434,0.7685066666666653
1435,0.7599199999999988
1436,0.7599199999999988
1437,0.7556266666666654
1438,0.7556266666666654
1439,0.7556266666666654
