,"Weekend - Level 1 - Diversified (Average) of 1,200 EVs"
1115,0.49802666666666445
1116,0.49802666666666445
1117,0.49802666666666445
1118,0.5023199999999978
1119,0.500173333333331
1120,0.4958799999999978
1121,0.4958799999999978
1122,0.500173333333331
1123,0.49802666666666445
1124,0.4958799999999978
1125,0.49373333333333114
1126,0.4958799999999978
1127,0.4958799999999978
1128,0.49158666666666456
1129,0.49373333333333114
1130,0.4894399999999979
1131,0.4894399999999979
1132,0.49158666666666456
1133,0.4894399999999979
1134,0.4894399999999979
1135,0.49373333333333114
1136,0.500173333333331
1137,0.5023199999999978
1138,0.506613333333331
1139,0.4958799999999978
1140,0.4958799999999978
1141,0.5023199999999978
1142,0.500173333333331
1143,0.5023199999999978
1144,0.500173333333331
1145,0.500173333333331
1146,0.5023199999999978
1147,0.500173333333331
1148,0.5023199999999978
1149,0.5023199999999978
1150,0.5023199999999978
1151,0.500173333333331
1152,0.49802666666666445
1153,0.500173333333331
1154,0.4958799999999978
1155,0.500173333333331
1156,0.500173333333331
1157,0.49802666666666445
1158,0.500173333333331
1159,0.5023199999999978
1160,0.4958799999999978
1161,0.49158666666666456
1162,0.49158666666666456
1163,0.4808533333333313
1164,0.48729333333333125
1165,0.4894399999999979
1166,0.48729333333333125
1167,0.4894399999999979
1168,0.48729333333333125
1169,0.49158666666666456
1170,0.500173333333331
1171,0.49373333333333114
1172,0.49373333333333114
1173,0.49158666666666456
1174,0.48514666666666467
1175,0.48729333333333125
1176,0.48729333333333125
1177,0.49158666666666456
1178,0.4958799999999978
1179,0.48729333333333125
1180,0.49158666666666456
1181,0.4958799999999978
1182,0.49802666666666445
1183,0.49802666666666445
1184,0.49158666666666456
1185,0.4894399999999979
1186,0.4958799999999978
1187,0.49158666666666456
1188,0.49373333333333114
1189,0.49373333333333114
1190,0.4958799999999978
1191,0.4958799999999978
1192,0.49158666666666456
1193,0.49158666666666456
1194,0.49373333333333114
1195,0.4958799999999978
1196,0.49373333333333114
1197,0.49802666666666445
1198,0.49158666666666456
1199,0.4894399999999979
1200,0.48514666666666467
1201,0.482999999999998
1202,0.47226666666666484
1203,0.4744133333333314
1204,0.4679733333333315
1205,0.4679733333333315
1206,0.47011999999999815
1207,0.4679733333333315
1208,0.47011999999999815
1209,0.47011999999999815
1210,0.4744133333333314
1211,0.47011999999999815
1212,0.47226666666666484
1213,0.48514666666666467
1214,0.4808533333333313
1215,0.48729333333333125
1216,0.4894399999999979
1217,0.48514666666666467
1218,0.48729333333333125
1219,0.48514666666666467
1220,0.482999999999998
1221,0.4808533333333313
1222,0.4787066666666647
1223,0.4744133333333314
1224,0.4744133333333314
1225,0.4787066666666647
1226,0.482999999999998
1227,0.4787066666666647
1228,0.4787066666666647
1229,0.4808533333333313
1230,0.482999999999998
1231,0.4787066666666647
1232,0.47226666666666484
1233,0.4679733333333315
1234,0.4658266666666649
1235,0.4679733333333315
1236,0.4615333333333316
1237,0.459386666666665
1238,0.4529466666666651
1239,0.4550933333333317
1240,0.4507999999999984
1241,0.4507999999999984
1242,0.44865333333333174
1243,0.4529466666666651
1244,0.4529466666666651
1245,0.4529466666666651
1246,0.4507999999999984
1247,0.44865333333333174
1248,0.44865333333333174
1249,0.44435999999999853
