,"Weekday - Level 2 - Diversified (Average) of 1,200 EVs"
1258,1.4683199999999974
1259,1.4726133333333309
1260,1.4683199999999974
1261,1.4597333333333307
1262,1.4468533333333307
1263,1.4468533333333307
1264,1.4296799999999967
1265,1.4339733333333302
1266,1.4339733333333302
1267,1.4382666666666637
1268,1.4382666666666637
1269,1.4511466666666637
1270,1.4597333333333307
1271,1.4468533333333307
1272,1.4683199999999974
1273,1.4811999999999979
1274,1.4726133333333309
1275,1.4726133333333309
1276,1.4897866666666644
1277,1.4940799999999979
1278,1.506959999999998
1279,1.5112533333333316
1280,1.4983733333333313
1281,1.4940799999999979
1282,1.4983733333333313
1283,1.4811999999999979
1284,1.5026666666666646
1285,1.506959999999998
1286,1.4811999999999979
1287,1.4811999999999979
1288,1.4811999999999979
1289,1.4940799999999979
1290,1.4897866666666644
1291,1.4940799999999979
1292,1.485493333333331
1293,1.4811999999999979
1294,1.4726133333333309
1295,1.4769066666666644
1296,1.4640266666666641
1297,1.4554399999999972
1298,1.4597333333333307
1299,1.4726133333333309
1300,1.4597333333333307
1301,1.4511466666666637
1302,1.4554399999999972
1303,1.4425599999999972
1304,1.4339733333333302
1305,1.4382666666666637
1306,1.4296799999999967
1307,1.4339733333333302
1308,1.4382666666666637
1309,1.4296799999999967
1310,1.4296799999999967
1311,1.4082133333333298
1312,1.4039199999999963
1313,1.391039999999996
1314,1.3867466666666628
1315,1.378159999999996
1316,1.378159999999996
1317,1.369573333333329
1318,1.3652799999999956
1319,1.3523999999999956
1320,1.3438133333333286
1321,1.326639999999995
1322,1.3523999999999956
1323,1.3395199999999952
1324,1.3309333333333284
1325,1.3180533333333282
1326,1.326639999999995
1327,1.3137599999999947
1328,1.3137599999999947
1329,1.305173333333328
1330,1.2965866666666612
1331,1.2922933333333277
1332,1.2922933333333277
1333,1.275119999999994
1334,1.2708266666666608
1335,1.2708266666666608
1336,1.275119999999994
1337,1.2794133333333275
1338,1.275119999999994
1339,1.275119999999994
1340,1.275119999999994
1341,1.283706666666661
1342,1.2708266666666608
1343,1.2579466666666606
1344,1.2493599999999936
1345,1.2407733333333268
1346,1.2407733333333268
1347,1.253653333333327
1348,1.2579466666666606
1349,1.2579466666666606
1350,1.2708266666666608
1351,1.262239999999994
1352,1.253653333333327
1353,1.2493599999999936
1354,1.2450666666666603
1355,1.2450666666666603
1356,1.2364799999999936
1357,1.2278933333333266
1358,1.2407733333333268
1359,1.23218666666666
1360,1.2364799999999936
1361,1.2407733333333268
1362,1.2450666666666603
1363,1.2450666666666603
1364,1.2407733333333268
1365,1.2407733333333268
1366,1.2407733333333268
1367,1.23218666666666
1368,1.2278933333333266
1369,1.23218666666666
1370,1.23218666666666
1371,1.23218666666666
1372,1.2235999999999931
1373,1.210719999999993
1374,1.2064266666666597
1375,1.2021333333333262
1376,1.2021333333333262
1377,1.1935466666666594
1378,1.1935466666666594
1379,1.1892533333333264
1380,1.1892533333333264
1381,1.1763733333333264
1382,1.1763733333333264
1383,1.1806666666666596
1384,1.1763733333333264
1385,1.1806666666666596
1386,1.1763733333333264
1387,1.1763733333333264
1388,1.1677866666666599
1389,1.1634933333333266
1390,1.1634933333333266
1391,1.14202666666666
1392,1.1291466666666603
1393,1.1291466666666603
1394,1.1162666666666605
1395,1.1162666666666605
1396,1.1119733333333273
1397,1.1033866666666607
1398,1.0947999999999942
1399,1.0819199999999944
1400,1.0819199999999944
1401,1.0819199999999944
1402,1.077626666666661
1403,1.0690399999999947
1404,1.077626666666661
1405,1.0690399999999947
1406,1.0604533333333281
1407,1.0561599999999947
1408,1.0561599999999947
1409,1.0475733333333284
1410,1.0475733333333284
1411,1.0475733333333284
1412,1.0475733333333284
1413,1.0346933333333284
1414,1.0261066666666618
1415,1.030399999999995
1416,1.0175199999999953
1417,1.0175199999999953
1418,1.0218133333333286
1419,1.0218133333333286
1420,1.0175199999999953
1421,1.0175199999999953
1422,1.000346666666662
1423,0.9917599999999956
1424,0.9788799999999958
1425,0.9745866666666625
1426,0.9617066666666626
1427,0.9574133333333295
1428,0.9488266666666628
1429,0.9531199999999962
1430,0.9445333333333297
1431,0.935946666666663
1432,0.935946666666663
1433,0.9402399999999963
1434,0.9316533333333298
1435,0.9273599999999965
1436,0.9273599999999965
1437,0.9230666666666631
1438,0.9230666666666631
1439,0.9101866666666634
